xmin	xmax	key	clickSelects.variable	clickSelects.value	showSelected.variable	showSelected.value	group
2002.5	2003.5	2003 1996	year	2003	year	1996	2274
2003.5	2004.5	2004 1996	year	2004	year	1996	2326
2004.5	2005.5	2005 1996	year	2005	year	1996	2378
2005.5	2006.5	2006 1996	year	2006	year	1996	2430
2006.5	2007.5	2007 1996	year	2007	year	1996	2482
2007.5	2008.5	2008 1996	year	2008	year	1996	2534
2008.5	2009.5	2009 1996	year	2009	year	1996	2586
2009.5	2010.5	2010 1996	year	2010	year	1996	2638
2010.5	2011.5	2011 1996	year	2011	year	1996	2690
2011.5	2012.5	2012 1996	year	2012	year	1996	2742
1959.5	1960.5	1960 1997	year	1960	year	1997	38
1960.5	1961.5	1961 1997	year	1961	year	1997	90
1961.5	1962.5	1962 1997	year	1962	year	1997	142
1962.5	1963.5	1963 1997	year	1963	year	1997	194
1963.5	1964.5	1964 1997	year	1964	year	1997	246
1964.5	1965.5	1965 1997	year	1965	year	1997	298
1965.5	1966.5	1966 1997	year	1966	year	1997	350
1966.5	1967.5	1967 1997	year	1967	year	1997	402
1967.5	1968.5	1968 1997	year	1968	year	1997	454
1968.5	1969.5	1969 1997	year	1969	year	1997	506
1969.5	1970.5	1970 1997	year	1970	year	1997	558
1970.5	1971.5	1971 1997	year	1971	year	1997	610
1971.5	1972.5	1972 1997	year	1972	year	1997	662
1972.5	1973.5	1973 1997	year	1973	year	1997	714
1973.5	1974.5	1974 1997	year	1974	year	1997	766
1974.5	1975.5	1975 1997	year	1975	year	1997	818
1975.5	1976.5	1976 1997	year	1976	year	1997	870
1976.5	1977.5	1977 1997	year	1977	year	1997	922
1977.5	1978.5	1978 1997	year	1978	year	1997	974
1978.5	1979.5	1979 1997	year	1979	year	1997	1026
1979.5	1980.5	1980 1997	year	1980	year	1997	1078
1980.5	1981.5	1981 1997	year	1981	year	1997	1130
1981.5	1982.5	1982 1997	year	1982	year	1997	1182
1982.5	1983.5	1983 1997	year	1983	year	1997	1234
1983.5	1984.5	1984 1997	year	1984	year	1997	1286
1984.5	1985.5	1985 1997	year	1985	year	1997	1338
1985.5	1986.5	1986 1997	year	1986	year	1997	1390
1986.5	1987.5	1987 1997	year	1987	year	1997	1442
1987.5	1988.5	1988 1997	year	1988	year	1997	1494
1988.5	1989.5	1989 1997	year	1989	year	1997	1546
1989.5	1990.5	1990 1997	year	1990	year	1997	1598
1990.5	1991.5	1991 1997	year	1991	year	1997	1650
1991.5	1992.5	1992 1997	year	1992	year	1997	1702
1992.5	1993.5	1993 1997	year	1993	year	1997	1754
1993.5	1994.5	1994 1997	year	1994	year	1997	1806
1994.5	1995.5	1995 1997	year	1995	year	1997	1858
1995.5	1996.5	1996 1997	year	1996	year	1997	1910
1996.5	1997.5	1	year	1997	year	1997	1
1997.5	1998.5	1998 1997	year	1998	year	1997	2015
1998.5	1999.5	1999 1997	year	1999	year	1997	2067
1999.5	2000.5	2000 1997	year	2000	year	1997	2119
2000.5	2001.5	2001 1997	year	2001	year	1997	2171
2001.5	2002.5	2002 1997	year	2002	year	1997	2223
2002.5	2003.5	2003 1997	year	2003	year	1997	2275
2003.5	2004.5	2004 1997	year	2004	year	1997	2327
2004.5	2005.5	2005 1997	year	2005	year	1997	2379
2005.5	2006.5	2006 1997	year	2006	year	1997	2431
2006.5	2007.5	2007 1997	year	2007	year	1997	2483
2007.5	2008.5	2008 1997	year	2008	year	1997	2535
2008.5	2009.5	2009 1997	year	2009	year	1997	2587
2009.5	2010.5	2010 1997	year	2010	year	1997	2639
2010.5	2011.5	2011 1997	year	2011	year	1997	2691
2011.5	2012.5	2012 1997	year	2012	year	1997	2743
1959.5	1960.5	1960 1998	year	1960	year	1998	39
1960.5	1961.5	1961 1998	year	1961	year	1998	91
1961.5	1962.5	1962 1998	year	1962	year	1998	143
1962.5	1963.5	1963 1998	year	1963	year	1998	195
1963.5	1964.5	1964 1998	year	1964	year	1998	247
1964.5	1965.5	1965 1998	year	1965	year	1998	299
1965.5	1966.5	1966 1998	year	1966	year	1998	351
1966.5	1967.5	1967 1998	year	1967	year	1998	403
1967.5	1968.5	1968 1998	year	1968	year	1998	455
1968.5	1969.5	1969 1998	year	1969	year	1998	507
1969.5	1970.5	1970 1998	year	1970	year	1998	559
1970.5	1971.5	1971 1998	year	1971	year	1998	611
1971.5	1972.5	1972 1998	year	1972	year	1998	663
1972.5	1973.5	1973 1998	year	1973	year	1998	715
1973.5	1974.5	1974 1998	year	1974	year	1998	767
1974.5	1975.5	1975 1998	year	1975	year	1998	819
1975.5	1976.5	1976 1998	year	1976	year	1998	871
1976.5	1977.5	1977 1998	year	1977	year	1998	923
1977.5	1978.5	1978 1998	year	1978	year	1998	975
1978.5	1979.5	1979 1998	year	1979	year	1998	1027
1979.5	1980.5	1980 1998	year	1980	year	1998	1079
1980.5	1981.5	1981 1998	year	1981	year	1998	1131
1981.5	1982.5	1982 1998	year	1982	year	1998	1183
1982.5	1983.5	1983 1998	year	1983	year	1998	1235
1983.5	1984.5	1984 1998	year	1984	year	1998	1287
1984.5	1985.5	1985 1998	year	1985	year	1998	1339
1985.5	1986.5	1986 1998	year	1986	year	1998	1391
1986.5	1987.5	1987 1998	year	1987	year	1998	1443
1987.5	1988.5	1988 1998	year	1988	year	1998	1495
1988.5	1989.5	1989 1998	year	1989	year	1998	1547
1989.5	1990.5	1990 1998	year	1990	year	1998	1599
1990.5	1991.5	1991 1998	year	1991	year	1998	1651
1991.5	1992.5	1992 1998	year	1992	year	1998	1703
1992.5	1993.5	1993 1998	year	1993	year	1998	1755
1993.5	1994.5	1994 1998	year	1994	year	1998	1807
1994.5	1995.5	1995 1998	year	1995	year	1998	1859
1995.5	1996.5	1996 1998	year	1996	year	1998	1911
1996.5	1997.5	1997 1998	year	1997	year	1998	1963
1997.5	1998.5	1	year	1998	year	1998	1
1998.5	1999.5	1999 1998	year	1999	year	1998	2068
1999.5	2000.5	2000 1998	year	2000	year	1998	2120
2000.5	2001.5	2001 1998	year	2001	year	1998	2172
2001.5	2002.5	2002 1998	year	2002	year	1998	2224
2002.5	2003.5	2003 1998	year	2003	year	1998	2276
2003.5	2004.5	2004 1998	year	2004	year	1998	2328
2004.5	2005.5	2005 1998	year	2005	year	1998	2380
2005.5	2006.5	2006 1998	year	2006	year	1998	2432
2006.5	2007.5	2007 1998	year	2007	year	1998	2484
2007.5	2008.5	2008 1998	year	2008	year	1998	2536
2008.5	2009.5	2009 1998	year	2009	year	1998	2588
2009.5	2010.5	2010 1998	year	2010	year	1998	2640
2010.5	2011.5	2011 1998	year	2011	year	1998	2692
2011.5	2012.5	2012 1998	year	2012	year	1998	2744
1959.5	1960.5	1960 1999	year	1960	year	1999	40
1960.5	1961.5	1961 1999	year	1961	year	1999	92
1961.5	1962.5	1962 1999	year	1962	year	1999	144
1962.5	1963.5	1963 1999	year	1963	year	1999	196
1963.5	1964.5	1964 1999	year	1964	year	1999	248
1964.5	1965.5	1965 1999	year	1965	year	1999	300
1965.5	1966.5	1966 1999	year	1966	year	1999	352
1966.5	1967.5	1967 1999	year	1967	year	1999	404
1967.5	1968.5	1968 1999	year	1968	year	1999	456
1968.5	1969.5	1969 1999	year	1969	year	1999	508
1969.5	1970.5	1970 1999	year	1970	year	1999	560
1970.5	1971.5	1971 1999	year	1971	year	1999	612
1971.5	1972.5	1972 1999	year	1972	year	1999	664
1972.5	1973.5	1973 1999	year	1973	year	1999	716
1973.5	1974.5	1974 1999	year	1974	year	1999	768
1974.5	1975.5	1975 1999	year	1975	year	1999	820
1975.5	1976.5	1976 1999	year	1976	year	1999	872
1976.5	1977.5	1977 1999	year	1977	year	1999	924
1977.5	1978.5	1978 1999	year	1978	year	1999	976
1978.5	1979.5	1979 1999	year	1979	year	1999	1028
1979.5	1980.5	1980 1999	year	1980	year	1999	1080
1980.5	1981.5	1981 1999	year	1981	year	1999	1132
1981.5	1982.5	1982 1999	year	1982	year	1999	1184
1982.5	1983.5	1983 1999	year	1983	year	1999	1236
1983.5	1984.5	1984 1999	year	1984	year	1999	1288
1984.5	1985.5	1985 1999	year	1985	year	1999	1340
1985.5	1986.5	1986 1999	year	1986	year	1999	1392
1986.5	1987.5	1987 1999	year	1987	year	1999	1444
1987.5	1988.5	1988 1999	year	1988	year	1999	1496
1988.5	1989.5	1989 1999	year	1989	year	1999	1548
1989.5	1990.5	1990 1999	year	1990	year	1999	1600
1990.5	1991.5	1991 1999	year	1991	year	1999	1652
1991.5	1992.5	1992 1999	year	1992	year	1999	1704
1992.5	1993.5	1993 1999	year	1993	year	1999	1756
1993.5	1994.5	1994 1999	year	1994	year	1999	1808
1994.5	1995.5	1995 1999	year	1995	year	1999	1860
1995.5	1996.5	1996 1999	year	1996	year	1999	1912
1996.5	1997.5	1997 1999	year	1997	year	1999	1964
1997.5	1998.5	1998 1999	year	1998	year	1999	2016
1998.5	1999.5	1	year	1999	year	1999	1
1999.5	2000.5	2000 1999	year	2000	year	1999	2121
2000.5	2001.5	2001 1999	year	2001	year	1999	2173
2001.5	2002.5	2002 1999	year	2002	year	1999	2225
2002.5	2003.5	2003 1999	year	2003	year	1999	2277
2003.5	2004.5	2004 1999	year	2004	year	1999	2329
2004.5	2005.5	2005 1999	year	2005	year	1999	2381
2005.5	2006.5	2006 1999	year	2006	year	1999	2433
2006.5	2007.5	2007 1999	year	2007	year	1999	2485
2007.5	2008.5	2008 1999	year	2008	year	1999	2537
2008.5	2009.5	2009 1999	year	2009	year	1999	2589
2009.5	2010.5	2010 1999	year	2010	year	1999	2641
2010.5	2011.5	2011 1999	year	2011	year	1999	2693
2011.5	2012.5	2012 1999	year	2012	year	1999	2745
1959.5	1960.5	1960 2000	year	1960	year	2000	41
1960.5	1961.5	1961 2000	year	1961	year	2000	93
1961.5	1962.5	1962 2000	year	1962	year	2000	145
1962.5	1963.5	1963 2000	year	1963	year	2000	197
1963.5	1964.5	1964 2000	year	1964	year	2000	249
1964.5	1965.5	1965 2000	year	1965	year	2000	301
1965.5	1966.5	1966 2000	year	1966	year	2000	353
1966.5	1967.5	1967 2000	year	1967	year	2000	405
1967.5	1968.5	1968 2000	year	1968	year	2000	457
1968.5	1969.5	1969 2000	year	1969	year	2000	509
1969.5	1970.5	1970 2000	year	1970	year	2000	561
1970.5	1971.5	1971 2000	year	1971	year	2000	613
1971.5	1972.5	1972 2000	year	1972	year	2000	665
1972.5	1973.5	1973 2000	year	1973	year	2000	717
1973.5	1974.5	1974 2000	year	1974	year	2000	769
1974.5	1975.5	1975 2000	year	1975	year	2000	821
1975.5	1976.5	1976 2000	year	1976	year	2000	873
1976.5	1977.5	1977 2000	year	1977	year	2000	925
1977.5	1978.5	1978 2000	year	1978	year	2000	977
1978.5	1979.5	1979 2000	year	1979	year	2000	1029
1979.5	1980.5	1980 2000	year	1980	year	2000	1081
1980.5	1981.5	1981 2000	year	1981	year	2000	1133
1981.5	1982.5	1982 2000	year	1982	year	2000	1185
1982.5	1983.5	1983 2000	year	1983	year	2000	1237
1983.5	1984.5	1984 2000	year	1984	year	2000	1289
1984.5	1985.5	1985 2000	year	1985	year	2000	1341
1985.5	1986.5	1986 2000	year	1986	year	2000	1393
1986.5	1987.5	1987 2000	year	1987	year	2000	1445
1987.5	1988.5	1988 2000	year	1988	year	2000	1497
1988.5	1989.5	1989 2000	year	1989	year	2000	1549
1989.5	1990.5	1990 2000	year	1990	year	2000	1601
1990.5	1991.5	1991 2000	year	1991	year	2000	1653
1991.5	1992.5	1992 2000	year	1992	year	2000	1705
1992.5	1993.5	1993 2000	year	1993	year	2000	1757
1993.5	1994.5	1994 2000	year	1994	year	2000	1809
1994.5	1995.5	1995 2000	year	1995	year	2000	1861
1995.5	1996.5	1996 2000	year	1996	year	2000	1913
1996.5	1997.5	1997 2000	year	1997	year	2000	1965
1997.5	1998.5	1998 2000	year	1998	year	2000	2017
1998.5	1999.5	1999 2000	year	1999	year	2000	2069
1999.5	2000.5	1	year	2000	year	2000	1
2000.5	2001.5	2001 2000	year	2001	year	2000	2174
2001.5	2002.5	2002 2000	year	2002	year	2000	2226
2002.5	2003.5	2003 2000	year	2003	year	2000	2278
2003.5	2004.5	2004 2000	year	2004	year	2000	2330
2004.5	2005.5	2005 2000	year	2005	year	2000	2382
2005.5	2006.5	2006 2000	year	2006	year	2000	2434
2006.5	2007.5	2007 2000	year	2007	year	2000	2486
2007.5	2008.5	2008 2000	year	2008	year	2000	2538
2008.5	2009.5	2009 2000	year	2009	year	2000	2590
2009.5	2010.5	2010 2000	year	2010	year	2000	2642
2010.5	2011.5	2011 2000	year	2011	year	2000	2694
2011.5	2012.5	2012 2000	year	2012	year	2000	2746
1959.5	1960.5	1960 2001	year	1960	year	2001	42
1960.5	1961.5	1961 2001	year	1961	year	2001	94
1961.5	1962.5	1962 2001	year	1962	year	2001	146
1962.5	1963.5	1963 2001	year	1963	year	2001	198
1963.5	1964.5	1964 2001	year	1964	year	2001	250
1964.5	1965.5	1965 2001	year	1965	year	2001	302
1965.5	1966.5	1966 2001	year	1966	year	2001	354
1966.5	1967.5	1967 2001	year	1967	year	2001	406
1967.5	1968.5	1968 2001	year	1968	year	2001	458
1968.5	1969.5	1969 2001	year	1969	year	2001	510
1969.5	1970.5	1970 2001	year	1970	year	2001	562
1970.5	1971.5	1971 2001	year	1971	year	2001	614
1971.5	1972.5	1972 2001	year	1972	year	2001	666
1972.5	1973.5	1973 2001	year	1973	year	2001	718
1973.5	1974.5	1974 2001	year	1974	year	2001	770
1974.5	1975.5	1975 2001	year	1975	year	2001	822
1975.5	1976.5	1976 2001	year	1976	year	2001	874
1976.5	1977.5	1977 2001	year	1977	year	2001	926
1977.5	1978.5	1978 2001	year	1978	year	2001	978
1978.5	1979.5	1979 2001	year	1979	year	2001	1030
1979.5	1980.5	1980 2001	year	1980	year	2001	1082
1980.5	1981.5	1981 2001	year	1981	year	2001	1134
1981.5	1982.5	1982 2001	year	1982	year	2001	1186
1982.5	1983.5	1983 2001	year	1983	year	2001	1238
1983.5	1984.5	1984 2001	year	1984	year	2001	1290
1984.5	1985.5	1985 2001	year	1985	year	2001	1342
1985.5	1986.5	1986 2001	year	1986	year	2001	1394
1986.5	1987.5	1987 2001	year	1987	year	2001	1446
1987.5	1988.5	1988 2001	year	1988	year	2001	1498
1988.5	1989.5	1989 2001	year	1989	year	2001	1550
1989.5	1990.5	1990 2001	year	1990	year	2001	1602
1990.5	1991.5	1991 2001	year	1991	year	2001	1654
1991.5	1992.5	1992 2001	year	1992	year	2001	1706
1992.5	1993.5	1993 2001	year	1993	year	2001	1758
1993.5	1994.5	1994 2001	year	1994	year	2001	1810
1994.5	1995.5	1995 2001	year	1995	year	2001	1862
1995.5	1996.5	1996 2001	year	1996	year	2001	1914
1996.5	1997.5	1997 2001	year	1997	year	2001	1966
1997.5	1998.5	1998 2001	year	1998	year	2001	2018
1998.5	1999.5	1999 2001	year	1999	year	2001	2070
1999.5	2000.5	2000 2001	year	2000	year	2001	2122
2000.5	2001.5	1	year	2001	year	2001	1
2001.5	2002.5	2002 2001	year	2002	year	2001	2227
2002.5	2003.5	2003 2001	year	2003	year	2001	2279
2003.5	2004.5	2004 2001	year	2004	year	2001	2331
2004.5	2005.5	2005 2001	year	2005	year	2001	2383
2005.5	2006.5	2006 2001	year	2006	year	2001	2435
2006.5	2007.5	2007 2001	year	2007	year	2001	2487
2007.5	2008.5	2008 2001	year	2008	year	2001	2539
2008.5	2009.5	2009 2001	year	2009	year	2001	2591
2009.5	2010.5	2010 2001	year	2010	year	2001	2643
2010.5	2011.5	2011 2001	year	2011	year	2001	2695
2011.5	2012.5	2012 2001	year	2012	year	2001	2747
1959.5	1960.5	1960 2002	year	1960	year	2002	43
1960.5	1961.5	1961 2002	year	1961	year	2002	95
1961.5	1962.5	1962 2002	year	1962	year	2002	147
1962.5	1963.5	1963 2002	year	1963	year	2002	199
1963.5	1964.5	1964 2002	year	1964	year	2002	251
1964.5	1965.5	1965 2002	year	1965	year	2002	303
1965.5	1966.5	1966 2002	year	1966	year	2002	355
1966.5	1967.5	1967 2002	year	1967	year	2002	407
1967.5	1968.5	1968 2002	year	1968	year	2002	459
1968.5	1969.5	1969 2002	year	1969	year	2002	511
1969.5	1970.5	1970 2002	year	1970	year	2002	563
1970.5	1971.5	1971 2002	year	1971	year	2002	615
1971.5	1972.5	1972 2002	year	1972	year	2002	667
1972.5	1973.5	1973 2002	year	1973	year	2002	719
1973.5	1974.5	1974 2002	year	1974	year	2002	771
1974.5	1975.5	1975 2002	year	1975	year	2002	823
1975.5	1976.5	1976 2002	year	1976	year	2002	875
1976.5	1977.5	1977 2002	year	1977	year	2002	927
1977.5	1978.5	1978 2002	year	1978	year	2002	979
1978.5	1979.5	1979 2002	year	1979	year	2002	1031
1979.5	1980.5	1980 2002	year	1980	year	2002	1083
1980.5	1981.5	1981 2002	year	1981	year	2002	1135
1981.5	1982.5	1982 2002	year	1982	year	2002	1187
1982.5	1983.5	1983 2002	year	1983	year	2002	1239
1983.5	1984.5	1984 2002	year	1984	year	2002	1291
1984.5	1985.5	1985 2002	year	1985	year	2002	1343
1985.5	1986.5	1986 2002	year	1986	year	2002	1395
1986.5	1987.5	1987 2002	year	1987	year	2002	1447
1987.5	1988.5	1988 2002	year	1988	year	2002	1499
1988.5	1989.5	1989 2002	year	1989	year	2002	1551
1989.5	1990.5	1990 2002	year	1990	year	2002	1603
1990.5	1991.5	1991 2002	year	1991	year	2002	1655
1991.5	1992.5	1992 2002	year	1992	year	2002	1707
1992.5	1993.5	1993 2002	year	1993	year	2002	1759
1993.5	1994.5	1994 2002	year	1994	year	2002	1811
1994.5	1995.5	1995 2002	year	1995	year	2002	1863
1995.5	1996.5	1996 2002	year	1996	year	2002	1915
1996.5	1997.5	1997 2002	year	1997	year	2002	1967
1997.5	1998.5	1998 2002	year	1998	year	2002	2019
1998.5	1999.5	1999 2002	year	1999	year	2002	2071
1999.5	2000.5	2000 2002	year	2000	year	2002	2123
2000.5	2001.5	2001 2002	year	2001	year	2002	2175
2001.5	2002.5	1	year	2002	year	2002	1
2002.5	2003.5	2003 2002	year	2003	year	2002	2280
2003.5	2004.5	2004 2002	year	2004	year	2002	2332
2004.5	2005.5	2005 2002	year	2005	year	2002	2384
2005.5	2006.5	2006 2002	year	2006	year	2002	2436
2006.5	2007.5	2007 2002	year	2007	year	2002	2488
2007.5	2008.5	2008 2002	year	2008	year	2002	2540
2008.5	2009.5	2009 2002	year	2009	year	2002	2592
2009.5	2010.5	2010 2002	year	2010	year	2002	2644
2010.5	2011.5	2011 2002	year	2011	year	2002	2696
2011.5	2012.5	2012 2002	year	2012	year	2002	2748
1959.5	1960.5	1960 2003	year	1960	year	2003	44
1960.5	1961.5	1961 2003	year	1961	year	2003	96
1961.5	1962.5	1962 2003	year	1962	year	2003	148
1962.5	1963.5	1963 2003	year	1963	year	2003	200
1963.5	1964.5	1964 2003	year	1964	year	2003	252
1964.5	1965.5	1965 2003	year	1965	year	2003	304
1965.5	1966.5	1966 2003	year	1966	year	2003	356
1966.5	1967.5	1967 2003	year	1967	year	2003	408
1967.5	1968.5	1968 2003	year	1968	year	2003	460
1968.5	1969.5	1969 2003	year	1969	year	2003	512
1969.5	1970.5	1970 2003	year	1970	year	2003	564
1970.5	1971.5	1971 2003	year	1971	year	2003	616
1971.5	1972.5	1972 2003	year	1972	year	2003	668
1972.5	1973.5	1973 2003	year	1973	year	2003	720
1973.5	1974.5	1974 2003	year	1974	year	2003	772
1974.5	1975.5	1975 2003	year	1975	year	2003	824
1975.5	1976.5	1976 2003	year	1976	year	2003	876
1976.5	1977.5	1977 2003	year	1977	year	2003	928
1977.5	1978.5	1978 2003	year	1978	year	2003	980
1978.5	1979.5	1979 2003	year	1979	year	2003	1032
1979.5	1980.5	1980 2003	year	1980	year	2003	1084
1980.5	1981.5	1981 2003	year	1981	year	2003	1136
1981.5	1982.5	1982 2003	year	1982	year	2003	1188
1982.5	1983.5	1983 2003	year	1983	year	2003	1240
1983.5	1984.5	1984 2003	year	1984	year	2003	1292
1984.5	1985.5	1985 2003	year	1985	year	2003	1344
1985.5	1986.5	1986 2003	year	1986	year	2003	1396
1986.5	1987.5	1987 2003	year	1987	year	2003	1448
1987.5	1988.5	1988 2003	year	1988	year	2003	1500
1988.5	1989.5	1989 2003	year	1989	year	2003	1552
1989.5	1990.5	1990 2003	year	1990	year	2003	1604
1990.5	1991.5	1991 2003	year	1991	year	2003	1656
1991.5	1992.5	1992 2003	year	1992	year	2003	1708
1992.5	1993.5	1993 2003	year	1993	year	2003	1760
1993.5	1994.5	1994 2003	year	1994	year	2003	1812
1994.5	1995.5	1995 2003	year	1995	year	2003	1864
1995.5	1996.5	1996 2003	year	1996	year	2003	1916
1996.5	1997.5	1997 2003	year	1997	year	2003	1968
1997.5	1998.5	1998 2003	year	1998	year	2003	2020
1998.5	1999.5	1999 2003	year	1999	year	2003	2072
1999.5	2000.5	2000 2003	year	2000	year	2003	2124
2000.5	2001.5	2001 2003	year	2001	year	2003	2176
2001.5	2002.5	2002 2003	year	2002	year	2003	2228
2002.5	2003.5	1	year	2003	year	2003	1
2003.5	2004.5	2004 2003	year	2004	year	2003	2333
2004.5	2005.5	2005 2003	year	2005	year	2003	2385
2005.5	2006.5	2006 2003	year	2006	year	2003	2437
2006.5	2007.5	2007 2003	year	2007	year	2003	2489
2007.5	2008.5	2008 2003	year	2008	year	2003	2541
2008.5	2009.5	2009 2003	year	2009	year	2003	2593
2009.5	2010.5	2010 2003	year	2010	year	2003	2645
2010.5	2011.5	2011 2003	year	2011	year	2003	2697
2011.5	2012.5	2012 2003	year	2012	year	2003	2749
1959.5	1960.5	1960 2004	year	1960	year	2004	45
1960.5	1961.5	1961 2004	year	1961	year	2004	97
1961.5	1962.5	1962 2004	year	1962	year	2004	149
1962.5	1963.5	1963 2004	year	1963	year	2004	201
1963.5	1964.5	1964 2004	year	1964	year	2004	253
1964.5	1965.5	1965 2004	year	1965	year	2004	305
1965.5	1966.5	1966 2004	year	1966	year	2004	357
1966.5	1967.5	1967 2004	year	1967	year	2004	409
1967.5	1968.5	1968 2004	year	1968	year	2004	461
1968.5	1969.5	1969 2004	year	1969	year	2004	513
1969.5	1970.5	1970 2004	year	1970	year	2004	565
1970.5	1971.5	1971 2004	year	1971	year	2004	617
1971.5	1972.5	1972 2004	year	1972	year	2004	669
1972.5	1973.5	1973 2004	year	1973	year	2004	721
1973.5	1974.5	1974 2004	year	1974	year	2004	773
1974.5	1975.5	1975 2004	year	1975	year	2004	825
1975.5	1976.5	1976 2004	year	1976	year	2004	877
1976.5	1977.5	1977 2004	year	1977	year	2004	929
1977.5	1978.5	1978 2004	year	1978	year	2004	981
1978.5	1979.5	1979 2004	year	1979	year	2004	1033
1979.5	1980.5	1980 2004	year	1980	year	2004	1085
1980.5	1981.5	1981 2004	year	1981	year	2004	1137
1981.5	1982.5	1982 2004	year	1982	year	2004	1189
1982.5	1983.5	1983 2004	year	1983	year	2004	1241
1983.5	1984.5	1984 2004	year	1984	year	2004	1293
1984.5	1985.5	1985 2004	year	1985	year	2004	1345
1985.5	1986.5	1986 2004	year	1986	year	2004	1397
1986.5	1987.5	1987 2004	year	1987	year	2004	1449
1987.5	1988.5	1988 2004	year	1988	year	2004	1501
1988.5	1989.5	1989 2004	year	1989	year	2004	1553
1989.5	1990.5	1990 2004	year	1990	year	2004	1605
1990.5	1991.5	1991 2004	year	1991	year	2004	1657
1991.5	1992.5	1992 2004	year	1992	year	2004	1709
1992.5	1993.5	1993 2004	year	1993	year	2004	1761
1993.5	1994.5	1994 2004	year	1994	year	2004	1813
1994.5	1995.5	1995 2004	year	1995	year	2004	1865
1995.5	1996.5	1996 2004	year	1996	year	2004	1917
1996.5	1997.5	1997 2004	year	1997	year	2004	1969
1997.5	1998.5	1998 2004	year	1998	year	2004	2021
1998.5	1999.5	1999 2004	year	1999	year	2004	2073
1999.5	2000.5	2000 2004	year	2000	year	2004	2125
2000.5	2001.5	2001 2004	year	2001	year	2004	2177
2001.5	2002.5	2002 2004	year	2002	year	2004	2229
2002.5	2003.5	2003 2004	year	2003	year	2004	2281
2003.5	2004.5	1	year	2004	year	2004	1
2004.5	2005.5	2005 2004	year	2005	year	2004	2386
2005.5	2006.5	2006 2004	year	2006	year	2004	2438
2006.5	2007.5	2007 2004	year	2007	year	2004	2490
2007.5	2008.5	2008 2004	year	2008	year	2004	2542
2008.5	2009.5	2009 2004	year	2009	year	2004	2594
2009.5	2010.5	2010 2004	year	2010	year	2004	2646
2010.5	2011.5	2011 2004	year	2011	year	2004	2698
2011.5	2012.5	2012 2004	year	2012	year	2004	2750
1959.5	1960.5	1960 2005	year	1960	year	2005	46
1960.5	1961.5	1961 2005	year	1961	year	2005	98
1961.5	1962.5	1962 2005	year	1962	year	2005	150
1962.5	1963.5	1963 2005	year	1963	year	2005	202
1963.5	1964.5	1964 2005	year	1964	year	2005	254
1964.5	1965.5	1965 2005	year	1965	year	2005	306
1965.5	1966.5	1966 2005	year	1966	year	2005	358
1966.5	1967.5	1967 2005	year	1967	year	2005	410
1967.5	1968.5	1968 2005	year	1968	year	2005	462
1968.5	1969.5	1969 2005	year	1969	year	2005	514
1969.5	1970.5	1970 2005	year	1970	year	2005	566
1970.5	1971.5	1971 2005	year	1971	year	2005	618
1971.5	1972.5	1972 2005	year	1972	year	2005	670
1972.5	1973.5	1973 2005	year	1973	year	2005	722
1973.5	1974.5	1974 2005	year	1974	year	2005	774
1974.5	1975.5	1975 2005	year	1975	year	2005	826
1975.5	1976.5	1976 2005	year	1976	year	2005	878
1976.5	1977.5	1977 2005	year	1977	year	2005	930
1977.5	1978.5	1978 2005	year	1978	year	2005	982
1978.5	1979.5	1979 2005	year	1979	year	2005	1034
1979.5	1980.5	1980 2005	year	1980	year	2005	1086
1980.5	1981.5	1981 2005	year	1981	year	2005	1138
1981.5	1982.5	1982 2005	year	1982	year	2005	1190
1982.5	1983.5	1983 2005	year	1983	year	2005	1242
1983.5	1984.5	1984 2005	year	1984	year	2005	1294
1984.5	1985.5	1985 2005	year	1985	year	2005	1346
1985.5	1986.5	1986 2005	year	1986	year	2005	1398
1986.5	1987.5	1987 2005	year	1987	year	2005	1450
1987.5	1988.5	1988 2005	year	1988	year	2005	1502
1988.5	1989.5	1989 2005	year	1989	year	2005	1554
1989.5	1990.5	1990 2005	year	1990	year	2005	1606
1990.5	1991.5	1991 2005	year	1991	year	2005	1658
1991.5	1992.5	1992 2005	year	1992	year	2005	1710
1992.5	1993.5	1993 2005	year	1993	year	2005	1762
1993.5	1994.5	1994 2005	year	1994	year	2005	1814
1994.5	1995.5	1995 2005	year	1995	year	2005	1866
1995.5	1996.5	1996 2005	year	1996	year	2005	1918
1996.5	1997.5	1997 2005	year	1997	year	2005	1970
1997.5	1998.5	1998 2005	year	1998	year	2005	2022
1998.5	1999.5	1999 2005	year	1999	year	2005	2074
1999.5	2000.5	2000 2005	year	2000	year	2005	2126
2000.5	2001.5	2001 2005	year	2001	year	2005	2178
2001.5	2002.5	2002 2005	year	2002	year	2005	2230
2002.5	2003.5	2003 2005	year	2003	year	2005	2282
2003.5	2004.5	2004 2005	year	2004	year	2005	2334
2004.5	2005.5	1	year	2005	year	2005	1
2005.5	2006.5	2006 2005	year	2006	year	2005	2439
2006.5	2007.5	2007 2005	year	2007	year	2005	2491
2007.5	2008.5	2008 2005	year	2008	year	2005	2543
2008.5	2009.5	2009 2005	year	2009	year	2005	2595
2009.5	2010.5	2010 2005	year	2010	year	2005	2647
2010.5	2011.5	2011 2005	year	2011	year	2005	2699
2011.5	2012.5	2012 2005	year	2012	year	2005	2751
1959.5	1960.5	1960 2006	year	1960	year	2006	47
